CELL_ID,SCGP
1731,0
1732,0
1733,1
1734,1
1735,2
1736,0
1737,0
1738,1
1739,0
1740,2
1741,0
1742,2
1743,1
1744,3
1745,2
1746,0
1747,0
1748,0
1749,2
1750,1
1751,0
1752,1
1753,0
1754,2
1755,2
1756,0
1757,0
1758,3
1759,2
1760,1
1761,0
1762,1
1763,1
1764,1
1765,1
1766,1
1767,0
1768,1
1769,0
1770,3
1771,1
1772,2
1773,1
1774,2
1775,0
1776,0
1777,1
1778,2
1779,2
1780,1
1781,0
1782,2
1783,3
1784,2
1785,4
1786,2
1787,4
1788,0
1789,3
1790,0
1791,0
1792,1
1793,4
1794,2
1795,1
1796,0
1797,2
1798,2
1799,0
1800,0
1801,0
1802,0
1803,1
1804,0
1805,2
1806,2
1807,2
1808,2
1809,3
1810,0
1811,3
1812,3
1813,2
1814,2
1815,3
1816,0
1817,4
1818,2
1819,2
1820,2
1821,1
1822,0
1823,1
1824,0
1825,3
1826,1
1827,1
1828,3
1829,0
1830,1
1831,4
1832,0
1833,0
1834,2
1835,0
1836,3
1837,1
1838,2
1839,0
1840,0
1841,0
1842,0
1843,0
1844,2
1845,0
1846,2
1847,2
1848,1
1849,0
1850,2
1851,0
1852,3
1853,3
1854,0
1855,0
1856,0
1857,3
1858,4
1859,0
1860,0
1861,3
1862,2
1863,3
1864,2
1865,0
1866,3
1867,4
1868,0
1869,1
1870,4
1871,0
1872,3
1873,2
1874,4
1875,0
1876,2
1877,3
1878,0
1879,0
1880,3
1881,4
1882,2
1883,2
1884,0
1885,1
1886,0
1887,2
1888,0
1889,0
1890,3
1891,1
1892,0
1893,0
1894,1
1895,3
1896,0
1897,4
1898,2
1899,4
1900,0
1901,4
1902,1
1903,0
1904,0
1905,1
1906,4
1907,0
1908,0
1909,0
1910,4
1911,3
1912,1
1913,1
1914,1
1915,0
1916,3
1917,0
1918,4
1919,1
1920,0
1921,1
1922,1
1923,3
1924,1
1925,0
1926,1
1927,2
1928,0
1929,4
1930,4
1931,2
1932,4
1933,0
1934,2
1935,2
1936,0
1937,3
1938,4
1939,1
1940,0
1941,3
1942,1
1943,3
1944,1
1945,1
1946,2
1947,0
1948,2
1949,4
1950,0
1951,0
1952,1
1953,1
1954,0
1955,4
1956,1
1957,3
1958,0
1959,0
1960,0
1961,0
1962,3
1963,3
1964,0
1965,0
1966,2
1967,0
1968,3
1969,3
1970,3
1971,2
1972,1
1973,4
1974,0
1975,0
1976,3
1977,2
1978,1
1979,3
1980,1
1981,4
1982,1
1983,2
1984,1
1985,3
1986,0
1987,1
1988,2
1989,0
1990,3
1991,3
1992,1
1993,0
1994,1
1995,2
1996,0
1997,0
1998,0
1999,0
2000,0
2001,4
2002,4
2003,4
2004,3
2005,3
2006,0
2007,0
2008,0
2009,2
2010,0
2011,1
2012,1
2013,2
2014,1
2015,1
2016,3
2017,2
2018,0
2019,2
2020,3
2021,3
2022,0
2023,1
2024,0
2025,1
2026,3
2027,2
2028,3
2029,1
2030,1
2031,0
2032,1
2033,3
2034,2
2035,4
2036,1
2037,1
2038,1
2039,3
2040,0
2041,4
2042,2
2043,-1
2044,1
2045,0
2046,1
2047,0
2048,0
2049,2
2050,3
2051,3
2052,4
2053,1
2054,3
2055,1
2056,0
2057,3
2058,0
2059,2
2060,3
2061,4
2062,4
2063,1
2064,0
2065,0
2066,2
2067,0
2068,1
2069,1
2070,2
2071,3
2072,4
2073,3
2074,0
2075,1
2076,0
2077,0
2078,1
2079,1
2080,1
2081,0
2082,1
2083,3
2084,2
2085,1
2086,3
2087,3
2088,0
2089,1
2090,0
2091,3
2092,1
2093,4
2094,1
2095,2
2096,4
2097,1
2098,0
2099,4
2100,0
2101,2
2102,1
2103,3
2104,0
2105,4
2106,0
2107,1
2108,3
2109,0
2110,1
2111,2
2112,0
2113,0
2114,0
2115,1
2116,2
2117,1
2118,3
2119,1
2120,0
2121,0
2122,0
2123,2
2124,0
2125,3
2126,0
2127,1
2128,4
2129,1
2130,0
2131,0
2132,4
2133,4
2134,2
2135,0
2136,2
2137,0
2138,4
2139,2
2140,0
2141,3
2142,0
2143,3
2144,1
2145,3
2146,0
2147,1
2148,2
2149,0
2150,3
2151,4
2152,2
2153,3
2154,0
2155,3
2156,3
2157,3
2158,3
2159,1
2160,0
2161,2
2162,0
2163,4
2164,3
2165,0
2166,4
2167,1
2168,0
2169,0
2170,3
2171,0
2172,1
2173,0
2174,0
2175,2
2176,2
2177,2
2178,1
2179,0
2180,3
2181,3
2182,1
2183,0
2184,3
2185,2
2186,0
2187,0
2188,4
2189,2
2190,0
2191,1
2192,0
2193,4
2194,2
2195,0
2196,2
2197,2
2198,0
2199,3
2200,3
2201,2
2202,0
2203,4
2204,0
2205,2
2206,2
2207,3
2208,0
2209,0
2210,0
2211,2
2212,2
2213,2
2214,3
2215,2
2216,3
2217,3
2218,4
2219,4
2220,0
2221,3
2222,0
2223,2
2224,2
2225,0
2226,0
2227,2
2228,4
2229,2
2230,2
2231,4
2232,1
2233,0
2234,2
2235,0
2236,1
2237,4
2238,4
2239,3
2240,3
2241,0
2242,3
2243,3
2244,0
2245,0
2246,2
2247,4
2248,0
2249,3
2250,0
2251,2
2252,2
2253,3
2254,3
2255,0
2256,0
2257,0
2258,0
2259,3
2260,2
2261,2
2262,0
2263,2
2264,1
2265,3
2266,1
2267,4
2268,1
2269,0
2270,3
2271,1
2272,0
2273,4
2274,0
2275,0
2276,2
2277,0
2278,2
2279,3
2280,3
2281,4
2282,2
2283,0
2284,1
2285,3
2286,0
2287,3
2288,3
2289,1
2290,0
2291,0
2292,1
2293,0
2294,1
2295,3
2296,1
2297,1
2298,4
2299,2
2300,0
2301,0
2302,3
2303,3
2304,3
2305,1
2306,2
2307,3
2308,2
2309,0
2310,0
2311,0
2312,1
2313,1
2314,2
2315,0
2316,3
2317,3
2318,2
2319,3
2320,1
2321,2
2322,4
2323,0
2324,1
2325,1
2326,0
2327,0
2328,0
2329,3
2330,2
2331,1
2332,3
2333,1
2334,0
2335,1
2336,1
2337,1
2338,0
2339,0
2340,1
2341,3
2342,3
2343,3
2344,0
2345,1
2346,4
2347,2
2348,3
2349,0
2350,0
2351,0
2352,3
2353,3
2354,0
2355,2
2356,3
2357,3
2358,2
2359,1
2360,4
2361,0
2362,1
2363,1
2364,1
2365,0
2366,0
2367,4
2368,0
2369,0
2370,0
2371,0
2372,1
2373,1
2374,3
2375,3
2376,0
2377,2
2378,4
2379,3
2380,3
2381,1
2382,2
2383,3
2384,3
2385,0
2386,3
2387,4
2388,0
2389,2
2390,2
2391,0
2392,3
2393,0
2394,2
2395,4
2396,0
2397,0
2398,1
2399,1
2400,0
2401,2
2402,0
2403,3
2404,3
2405,3
2406,0
2407,3
2408,0
2409,0
2410,3
2411,3
2412,3
2413,2
2414,2
2415,0
2416,4
2417,2
2418,0
2419,3
2420,0
2421,1
2422,4
2423,1
2424,0
2425,1
2426,1
2427,0
2428,0
2429,0
2430,3
2431,0
2432,2
2433,0
2434,0
2435,0
2436,0
2437,3
2438,3
2439,0
2440,0
2441,1
2442,2
2443,0
2444,0
2445,1
2446,1
2447,3
2448,1
2449,3
2450,3
2451,2
2452,3
2453,3
2454,0
2455,0
2456,0
2457,0
2458,1
2459,1
2460,4
2461,0
2462,0
2463,2
2464,0
2465,2
2466,0
2467,3
2468,3
2469,0
2470,2
2471,0
2472,0
2473,0
2474,1
2475,0
2476,0
2477,3
2478,1
2479,0
2480,2
2481,1
2482,3
2483,1
2484,0
2485,2
2486,1
2487,3
2488,1
2489,0
2490,3
2491,3
2492,1
2493,2
2494,1
2495,2
2496,3
2497,1
2498,0
2499,3
2500,3
2501,2
2502,1
2503,0
2504,2
2505,0
2506,1
2507,1
2508,0
2509,0
2510,0
2511,0
2512,0
2513,0
2514,1
2515,3
2516,2
2517,1
2518,2
2519,1
2520,0
2521,1
2522,3
2523,0
2524,3
2525,3
2526,2
2527,0
2528,0
2529,1
2530,0
2531,3
2532,2
2533,1
2534,1
2535,3
2536,1
2537,2
2538,2
2539,1
2540,3
2541,0
2542,2
2543,1
2544,1
2545,1
2546,0
2547,1
2548,3
2549,1
2550,1
2551,0
2552,0
2553,1
2554,0
2555,0
2556,3
2557,0
2558,3
2559,3
2560,2
2561,1
2562,1
2563,1
2564,0
2565,1
2566,4
2567,0
2568,3
2569,2
2570,2
2571,3
2572,3
2573,2
2574,0
2575,2
2576,2
2577,1
2578,2
2579,1
2580,1
2581,2
2582,3
2583,0
2584,1
2585,0
2586,2
2587,2
2588,1
2589,3
2590,1
2591,3
2592,0
2593,3
2594,3
2595,0
2596,4
2597,0
2598,2
2599,3
2600,3
2601,0
2602,3
2603,3
2604,3
2605,0
2606,0
2607,2
2608,2
2609,2
2610,3
2611,1
2612,1
2613,1
2614,0
2615,0
2616,3
2617,2
2618,2
2619,2
2620,1
2621,2
2622,3
2623,4
2624,0
2625,1
2626,3
2627,3
2628,0
2629,0
2630,3
2631,1
2632,0
2633,2
2634,1
2635,3
2636,2
2637,2
2638,1
2639,2
2640,3
2641,3
2642,2
2643,1
2644,3
2645,3
2646,1
2647,1
2648,3
2649,2
2650,0
2651,3
2652,1
2653,1
2654,0
2655,0
2656,3
2657,0
2658,2
2659,3
2660,1
2661,0
2662,1
2663,3
2664,1
2665,0
2666,3
2667,3
2668,3
2669,0
2670,3
2671,1
2672,3
2673,1
2674,1
2675,1
2676,2
2677,0
2678,1
2679,0
2680,1
2681,1
2682,1
2683,0
2684,1
2685,3
2686,0
2687,1
2688,1
2689,2
2690,0
2691,0
2692,0
2693,0
2694,3
2695,0
2696,3
2697,3
2698,1
2699,3
2700,2
2701,1
2702,1
2703,3
2704,1
2705,1
2706,0
2707,3
2708,0
2709,0
2710,2
2711,2
2712,2
2713,1
2714,2
2715,0
2716,2
2717,0
2718,1
2719,1
2720,1
2721,1
2722,0
2723,1
2724,1
2725,0
2726,0
2727,2
2728,0
2729,0
2730,3
2731,0
2732,1
2733,1
2734,2
2735,1
2736,0
2737,0
2738,3
2739,3
2740,1
2741,0
2742,-1
2743,2
2744,1
2745,0
2746,0
2747,1
2748,0
2749,2
2750,1
2751,3
2752,3
2753,0
2754,0
2755,1
2756,1
2757,1
2758,0
2759,2
2760,1
2761,3
2762,1
2763,0
2764,1
2765,0
2766,1
2767,3
2768,2
2769,3
2770,1
2771,1
2772,0
2773,0
2774,2
2775,0
2776,1
2777,0
2778,3
2779,0
2780,0
2781,0
2782,1
2783,3
2784,2
2785,3
2786,1
2787,0
2788,1
2789,3
2790,0
2791,0
2792,1
2793,1
2794,2
2795,2
2796,0
2797,2
2798,0
2799,0
2800,2
2801,3
2802,3
2803,2
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,1
2811,0
2812,0
2813,1
2814,3
2815,1
2816,1
2817,0
2818,0
2819,1
2820,0
2821,3
2822,1
2823,0
2824,0
2825,1
2826,2
2827,2
2828,1
2829,2
2830,1
2831,0
2832,0
2833,0
2834,2
2835,1
2836,1
2837,0
2838,2
2839,0
2840,0
2841,3
2842,0
2843,0
2844,1
2845,1
2846,3
2847,0
2848,2
2849,0
2850,3
2851,0
2852,0
2853,2
2854,2
2855,1
2856,3
2857,0
2858,1
2859,3
2860,0
2861,1
2862,2
2863,0
2864,2
2865,-1
2866,1
2867,1
2868,3
2869,0
2870,0
2871,1
2872,0
2873,1
2874,3
2875,2
2876,0
2877,0
2878,0
2879,2
2880,0
2881,0
2882,0
2883,0
2884,0
2885,1
2886,0
2887,1
2888,0
2889,3
2890,0
2891,0
2892,0
2893,0
2894,2
2895,0
2896,1
2897,3
2898,1
2899,3
2900,3
2901,0
2902,3
2903,3
2904,0
2905,1
2906,0
2907,0
2908,1
2909,2
2910,0
2911,0
2912,1
2913,2
2914,0
2915,1
2916,0
2917,1
2918,0
2919,0
2920,3
2921,3
2922,1
2923,1
2924,0
2925,0
2926,2
2927,0
2928,0
2929,0
2930,1
2931,1
2932,1
2933,1
2934,0
2935,1
2936,0
2937,0
2938,2
2939,0
2940,3
2941,2
2942,0
2943,0
2944,1
2945,0
2946,0
2947,0
2948,2
2949,1
2950,3
2951,0
2952,0
2953,2
2954,3
2955,0
2956,0
2957,2
2958,1
2959,2
2960,1
2961,1
2962,0
2963,1
2964,0
2965,3
2966,1
2967,0
2968,1
2969,0
2970,2
2971,-1
2972,0
2973,0
2974,3
2975,0
2976,0
2977,0
2978,0
2979,0
2980,4
2981,1
2982,2
2983,2
2984,0
2985,0
2986,1
2987,0
2988,2
2989,2
2990,0
2991,1
2992,3
