CELL_ID,C1QC,CD107a,CD11b,CD141,CD183,CD196,CD227,CD25,CD31,CD45,CD68,CollagenIV,EpCAM,Nestin,Perlecan,RORgammaT,SPP1,TFAM,VWF,aSMA,bCatenin1
1610,1018.2440185546875,173.44000244140625,30.983999252319336,28.691999435424805,2763.402099609375,44.35900115966797,33.49100112915039,29.101999282836914,23.715999603271484,271.6889953613281,63.74800109863281,111.2040023803711,20.80699920654297,113.9219970703125,56.2760009765625,1192.6490478515625,212.7209930419922,449.3219909667969,90.99199676513672,124.46399688720703,210.28199768066406
1611,157.09100341796875,227.0800018310547,33.70600128173828,24.969999313354492,1232.3699951171875,60.46900177001953,26.072999954223633,28.764999389648438,26.545000076293945,122.82599639892578,51.89899826049805,278.7619934082031,23.472000122070312,94.6780014038086,48.14899826049805,1298.677001953125,165.7030029296875,270.2439880371094,103.61000061035156,287.0159912109375,292.39599609375
1612,195.53599548339844,446.4739990234375,40.04999923706055,18.840999603271484,1013.2050170898438,44.11899948120117,822.7880249023438,25.75200080871582,24.725000381469727,210.94000244140625,38.768001556396484,93.76799774169922,21.642000198364258,26.891000747680664,37.07600021362305,1235.9930419921875,216.29100036621094,646.9669799804688,76.91400146484375,104.0989990234375,105.02300262451172
1613,121.42900085449219,376.1319885253906,40.3129997253418,21.863000869750977,1382.279052734375,59.60900115966797,794.1489868164062,25.820999145507812,26.172000885009766,156.38699340820312,47.5989990234375,113.75599670410156,23.472999572753906,35.507999420166016,59.0359992980957,2193.93310546875,536.6740112304688,428.7439880371094,65.62799835205078,123.56099700927734,228.80499267578125
1614,449.85400390625,224.9980010986328,39.81399917602539,25.27400016784668,1500.239990234375,31.792999267578125,24.163999557495117,30.309999465942383,29.562000274658203,143.08099365234375,51.29999923706055,184.8040008544922,23.016000747680664,139.33900451660156,58.801998138427734,888.0020141601562,190.27099609375,197.43099975585938,78.62999725341797,90.927001953125,253.63400268554688
1615,392.4939880371094,144.3070068359375,36.750999450683594,18.655000686645508,1195.760009765625,32.3120002746582,30.527999877929688,28.0,19.41699981689453,101.7490005493164,49.69599914550781,337.42498779296875,16.124000549316406,111.72100067138672,56.61600112915039,843.8779907226562,151.24899291992188,181.16000366210938,65.92500305175781,174.70399475097656,98.50599670410156
1616,386.9580078125,86.58200073242188,24.770000457763672,24.69499969482422,1686.6099853515625,33.28200149536133,27.20199966430664,42.44599914550781,36.558998107910156,151.20199584960938,56.75600051879883,103.86399841308594,30.155000686645508,170.88699340820312,66.65699768066406,1006.1640014648438,187.6999969482422,168.0749969482422,133.11700439453125,293.5159912109375,239.3520050048828
1617,60.60100173950195,93.01000213623047,39.641998291015625,33.33700180053711,418.2799987792969,81.21199798583984,19.305999755859375,32.0359992980957,23.238000869750977,80.8550033569336,48.1870002746582,836.4819946289062,20.964000701904297,116.36799621582031,324.1549987792969,744.4249877929688,99.60099792480469,101.59100341796875,50.57500076293945,346.0979919433594,113.99500274658203
1618,295.010986328125,77.46299743652344,27.31599998474121,19.332000732421875,915.1740112304688,27.003000259399414,21.218000411987305,22.01099967956543,24.267000198364258,111.04900360107422,41.577999114990234,266.75201416015625,18.815000534057617,78.49600219726562,48.71099853515625,567.1339721679688,166.82000732421875,187.5989990234375,80.28299713134766,141.62899780273438,103.02999877929688
1619,71.5009994506836,259.94000244140625,46.32099914550781,27.785999298095703,773.4520263671875,52.667999267578125,283.4100036621094,26.141000747680664,23.332000732421875,88.06999969482422,42.654998779296875,144.50399780273438,28.579999923706055,31.621000289916992,39.80699920654297,1661.8380126953125,189.7519989013672,223.68099975585938,36.257999420166016,53.49300003051758,214.2169952392578
