CELL_ID,SCGP
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,1
952,0
953,0
954,0
955,0
956,1
957,0
958,0
959,3
960,1
961,0
962,0
963,0
964,0
965,0
966,1
967,0
968,1
969,1
970,1
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,1
987,0
988,1
989,1
990,1
991,0
992,0
993,0
994,1
995,0
996,1
997,0
998,2
999,1
1000,1
1001,0
1002,0
1003,0
1004,1
1005,0
1006,0
1007,0
1008,0
1009,1
1010,0
1011,1
1012,0
1013,1
1014,0
1015,1
1016,0
1017,0
1018,1
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,1
1026,0
1027,1
1028,0
1029,0
1030,1
1031,0
1032,0
1033,1
1034,2
1035,0
1036,0
1037,1
1038,0
1039,1
1040,0
1041,0
1042,0
1043,0
1044,1
1045,1
1046,1
1047,0
1048,0
1049,0
1050,1
1051,1
1052,0
1053,0
1054,2
1055,1
1056,0
1057,0
1058,1
1059,0
1060,0
1061,1
1062,0
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,0
1070,1
1071,1
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,2
1079,0
1080,0
1081,0
1082,0
1083,0
1084,1
1085,0
1086,0
1087,2
1088,0
1089,1
1090,0
1091,1
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,1
1106,0
1107,1
1108,1
1109,0
1110,0
1111,1
1112,0
1113,0
1114,1
1115,0
1116,1
1117,0
1118,0
1119,1
1120,1
1121,0
1122,1
1123,0
1124,0
1125,1
1126,0
1127,0
1128,2
1129,1
1130,1
1131,0
1132,0
1133,1
1134,0
1135,0
1136,1
1137,0
1138,0
1139,1
1140,0
1141,0
1142,1
1143,1
1144,1
1145,0
1146,0
1147,1
1148,0
1149,1
1150,1
1151,1
1152,0
1153,0
1154,0
1155,1
1156,0
1157,0
1158,1
1159,0
1160,1
1161,0
1162,0
1163,1
1164,1
1165,1
1166,0
1167,0
1168,0
1169,0
1170,1
1171,1
1172,0
1173,1
1174,0
1175,0
1176,1
1177,1
1178,2
1179,0
1180,1
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,1
1189,0
1190,0
1191,0
1192,1
1193,0
1194,1
1195,1
1196,1
1197,0
1198,0
1199,1
1200,0
1201,0
1202,0
1203,2
1204,0
1205,0
1206,1
1207,2
1208,0
1209,0
1210,1
1211,1
1212,1
1213,1
1214,0
1215,3
1216,0
1217,0
1218,0
1219,1
1220,0
1221,0
1222,0
1223,0
1224,1
1225,0
1226,0
1227,3
1228,1
1229,0
1230,0
1231,0
1232,0
1233,1
1234,0
1235,0
1236,1
1237,1
1238,0
1239,1
1240,0
1241,0
1242,0
1243,0
1244,1
1245,0
1246,1
1247,0
1248,1
1249,1
1250,0
1251,0
1252,0
1253,0
1254,1
1255,1
1256,1
1257,0
1258,1
1259,1
1260,0
1261,1
1262,0
1263,0
1264,0
1265,0
1266,0
1267,0
1268,0
1269,0
1270,1
1271,0
1272,0
1273,0
1274,0
1275,1
1276,1
1277,1
1278,1
1279,1
1280,1
1281,0
1282,0
1283,1
1284,0
1285,0
1286,0
1287,0
1288,1
1289,0
1290,0
1291,0
1292,0
1293,1
1294,0
1295,0
1296,0
1297,0
1298,0
1299,1
1300,0
1301,0
1302,0
1303,0
1304,1
1305,0
1306,0
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,1
1315,0
1316,0
1317,0
1318,1
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,1
1327,0
1328,0
1329,1
1330,0
1331,0
1332,1
1333,0
1334,0
1335,4
1336,1
1337,0
1338,0
1339,1
1340,0
1341,1
1342,0
1343,0
1344,1
1345,1
1346,0
1347,0
1348,0
1349,0
1350,1
1351,0
1352,0
1353,0
1354,0
1355,0
1356,0
1357,0
1358,1
1359,1
1360,0
1361,0
1362,0
1363,1
1364,1
1365,0
1366,0
1367,0
1368,0
1369,0
1370,1
1371,0
1372,4
1373,0
1374,4
1375,0
1376,0
1377,0
1378,0
1379,1
1380,1
1381,1
1382,0
1383,0
1384,0
1385,0
1386,0
1387,1
1388,0
1389,0
1390,4
1391,0
1392,1
1393,0
1394,0
1395,0
1396,1
1397,1
1398,0
1399,1
1400,4
1401,0
1402,0
1403,0
1404,0
1405,1
1406,1
1407,0
1408,0
1409,4
1410,0
1411,4
1412,4
1413,0
1414,1
1415,1
1416,0
1417,0
1418,0
1419,1
1420,4
1421,1
1422,0
1423,1
1424,0
1425,1
1426,0
1427,1
1428,1
1429,0
1430,0
1431,0
1432,0
1433,1
1434,1
1435,1
1436,0
1437,0
1438,0
1439,0
1440,1
1441,1
1442,1
1443,1
1444,1
1445,0
1446,1
1447,1
1448,1
1449,1
1450,1
1451,0
1452,0
1453,0
1454,0
1455,0
1456,4
1457,0
1458,1
1459,0
1460,1
1461,0
1462,0
1463,1
1464,0
1465,2
1466,0
1467,0
1468,0
1469,0
1470,1
1471,0
1472,0
1473,1
1474,0
1475,2
1476,4
1477,1
1478,1
1479,2
1480,0
1481,0
1482,1
1483,1
1484,2
1485,0
1486,0
1487,0
1488,2
1489,0
1490,0
1491,0
1492,0
1493,4
1494,2
1495,4
1496,0
1497,0
1498,1
1499,1
1500,4
1501,0
1502,0
1503,1
1504,4
1505,0
1506,0
1507,0
1508,0
1509,1
1510,1
1511,0
1512,0
1513,0
1514,1
1515,2
1516,1
1517,2
1518,2
1519,2
1520,1
1521,0
1522,0
1523,1
1524,1
1525,2
1526,2
1527,4
1528,1
1529,2
1530,0
1531,1
1532,1
1533,0
1534,0
1535,0
1536,0
1537,0
1538,0
1539,0
1540,1
1541,1
1542,1
1543,1
1544,0
1545,0
1546,2
1547,0
1548,1
1549,2
1550,1
1551,2
1552,0
1553,1
1554,2
1555,1
1556,1
1557,1
1558,0
1559,2
1560,2
1561,2
1562,0
1563,2
1564,2
1565,0
1566,2
1567,0
1568,2
1569,1
1570,1
1571,0
1572,0
1573,2
1574,0
1575,0
1576,4
1577,1
1578,1
1579,2
1580,0
1581,1
1582,1
1583,0
1584,1
1585,0
1586,0
1587,1
1588,2
1589,2
1590,2
1591,1
1592,1
1593,0
1594,0
1595,1
1596,0
1597,0
1598,2
1599,1
1600,2
1601,2
1602,0
1603,1
1604,0
1605,0
1606,2
1607,2
1608,1
1609,0
1610,0
1611,1
1612,2
1613,2
1614,1
1615,0
1616,1
1617,1
1618,0
1619,1
1620,2
1621,0
1622,0
1623,1
1624,1
1625,0
1626,0
1627,1
1628,0
1629,1
1630,2
1631,0
1632,1
1633,1
1634,2
1635,1
1636,1
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,2
1645,0
1646,0
1647,2
1648,1
1649,2
1650,0
1651,0
1652,1
1653,0
1654,0
1655,0
1656,1
1657,1
1658,1
1659,0
1660,0
1661,0
1662,1
1663,2
1664,0
1665,0
1666,2
1667,0
1668,1
1669,1
1670,2
1671,1
1672,1
1673,2
1674,0
1675,1
1676,1
1677,1
1678,1
1679,2
1680,0
1681,2
1682,0
1683,0
1684,1
1685,1
1686,1
1687,2
1688,0
1689,0
1690,2
1691,1
1692,2
1693,1
1694,0
1695,0
1696,0
1697,2
1698,2
1699,2
1700,0
1701,1
1702,0
1703,0
1704,1
1705,1
1706,1
1707,2
1708,1
1709,1
1710,0
1711,0
1712,0
1713,1
1714,2
1715,0
1716,0
1717,0
1718,0
1719,0
1720,2
1721,0
1722,2
1723,1
1724,0
1725,0
1726,0
1727,0
1728,2
1729,2
1730,0
1731,1
1732,0
1733,1
1734,0
1735,1
1736,0
1737,2
1738,3
1739,2
1740,2
1741,2
1742,0
1743,0
1744,2
1745,0
1746,2
1747,1
1748,1
1749,1
1750,1
1751,2
1752,3
1753,1
1754,2
1755,1
1756,0
1757,0
1758,0
1759,2
1760,1
1761,0
1762,0
1763,1
1764,0
1765,2
1766,1
1767,0
1768,3
1769,1
1770,2
1771,0
1772,0
1773,1
1774,0
1775,1
1776,0
1777,1
1778,2
1779,2
1780,0
1781,0
1782,0
1783,0
1784,0
1785,3
1786,3
1787,3
1788,3
1789,0
1790,0
1791,0
1792,1
1793,1
1794,0
1795,0
1796,2
1797,2
1798,1
1799,3
1800,2
1801,0
1802,0
1803,2
1804,2
1805,0
1806,0
1807,1
1808,1
1809,0
1810,3
1811,1
1812,2
1813,0
1814,0
1815,2
1816,0
1817,1
1818,1
1819,2
1820,2
1821,0
1822,0
1823,3
1824,1
1825,0
1826,1
1827,2
1828,0
1829,3
1830,0
1831,0
1832,0
1833,3
1834,0
1835,3
1836,3
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,3
1844,2
1845,2
1846,1
1847,0
1848,0
1849,0
1850,0
1851,3
1852,2
1853,1
1854,2
1855,0
1856,0
1857,0
1858,3
1859,2
1860,1
1861,0
1862,1
1863,3
1864,0
1865,0
1866,0
1867,0
1868,1
1869,3
1870,2
1871,0
1872,0
1873,1
1874,0
1875,1
1876,0
1877,0
1878,0
1879,0
1880,3
1881,1
1882,0
1883,3
1884,1
1885,1
1886,2
1887,3
1888,1
1889,3
1890,0
1891,0
1892,0
1893,2
1894,2
1895,0
1896,3
1897,0
1898,2
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,1
1908,0
1909,0
1910,1
1911,1
1912,1
1913,1
1914,1
1915,1
1916,0
1917,3
1918,2
1919,2
1920,0
1921,0
1922,1
1923,0
1924,0
1925,0
1926,1
1927,0
1928,1
1929,0
1930,1
1931,1
1932,2
1933,1
1934,2
1935,3
1936,0
1937,0
1938,2
1939,0
1940,0
1941,3
1942,2
1943,1
1944,3
1945,0
1946,1
1947,1
1948,3
1949,1
1950,3
1951,1
1952,2
1953,0
1954,1
1955,1
1956,3
1957,0
1958,2
1959,1
1960,1
1961,1
1962,2
1963,1
1964,2
1965,1
1966,1
1967,0
1968,3
1969,3
1970,2
1971,2
1972,2
1973,1
1974,0
1975,2
1976,1
1977,1
1978,0
1979,0
1980,0
1981,0
1982,2
1983,0
1984,0
1985,1
1986,2
1987,1
1988,0
1989,3
1990,2
1991,0
1992,0
1993,3
1994,3
1995,1
1996,0
1997,0
1998,0
1999,0
2000,3
2001,3
2002,2
2003,0
2004,0
2005,1
2006,3
2007,0
2008,2
2009,0
2010,3
2011,0
2012,2
2013,2
2014,0
2015,2
2016,0
2017,0
2018,3
2019,1
2020,0
2021,1
2022,2
2023,0
2024,0
2025,1
2026,0
2027,1
2028,0
2029,2
2030,1
2031,1
2032,1
2033,3
2034,0
2035,2
2036,4
2037,0
2038,3
2039,0
2040,0
2041,0
2042,3
2043,0
2044,1
2045,0
2046,3
2047,0
2048,0
2049,0
2050,2
2051,3
2052,0
2053,2
2054,1
2055,0
2056,0
2057,0
2058,2
2059,0
2060,2
2061,3
2062,3
2063,0
2064,1
2065,3
2066,0
2067,1
2068,4
2069,2
2070,0
2071,0
2072,3
2073,1
2074,2
2075,2
2076,2
2077,3
2078,0
2079,3
2080,3
2081,2
2082,1
2083,2
2084,0
2085,1
2086,2
2087,1
2088,0
2089,1
2090,0
2091,3
2092,0
2093,2
2094,1
2095,0
2096,2
2097,0
2098,1
2099,0
2100,-1
2101,0
2102,3
2103,0
2104,1
2105,0
2106,3
2107,3
2108,0
2109,1
2110,0
2111,0
2112,0
2113,0
2114,2
2115,0
2116,3
2117,2
2118,2
2119,0
2120,3
2121,2
2122,0
2123,0
2124,3
2125,0
2126,2
2127,1
2128,0
2129,3
2130,2
2131,3
2132,1
2133,0
2134,0
2135,3
2136,0
2137,2
2138,2
2139,2
2140,0
2141,2
2142,0
2143,2
2144,2
2145,2
2146,0
2147,0
2148,3
2149,3
2150,3
2151,2
2152,0
2153,0
2154,3
2155,0
2156,1
2157,0
2158,1
2159,1
2160,3
2161,2
2162,0
2163,0
2164,0
2165,1
2166,1
2167,0
2168,2
2169,3
2170,3
2171,0
2172,1
2173,0
2174,0
2175,2
2176,0
2177,0
2178,2
2179,1
2180,0
2181,0
2182,1
2183,0
2184,3
2185,3
2186,1
2187,1
2188,1
2189,2
2190,2
2191,0
2192,1
2193,0
2194,1
2195,3
2196,3
2197,1
2198,1
2199,1
2200,1
2201,0
2202,0
2203,0
2204,1
2205,3
2206,3
2207,1
2208,1
2209,0
2210,0
2211,1
2212,0
2213,0
2214,2
2215,0
2216,2
2217,0
2218,0
2219,0
2220,3
2221,3
2222,2
2223,0
2224,3
2225,1
2226,1
2227,1
2228,2
2229,3
2230,3
2231,1
2232,1
2233,0
2234,0
2235,3
2236,0
2237,3
2238,2
2239,2
2240,0
2241,1
2242,0
2243,0
2244,2
2245,3
2246,3
2247,0
2248,0
2249,2
2250,0
2251,2
2252,4
2253,0
2254,0
2255,0
2256,1
2257,0
2258,1
2259,3
2260,1
2261,1
2262,2
2263,3
2264,3
2265,2
2266,0
2267,0
2268,2
2269,2
2270,3
2271,3
2272,1
2273,1
2274,0
2275,0
2276,0
2277,1
2278,2
2279,2
2280,0
2281,1
2282,0
2283,0
2284,3
2285,2
2286,0
2287,3
2288,3
2289,3
2290,1
2291,0
2292,1
2293,2
2294,2
2295,4
2296,0
2297,0
2298,0
2299,3
2300,2
2301,0
2302,1
2303,3
2304,2
2305,0
2306,1
2307,0
2308,2
2309,1
2310,0
2311,4
2312,0
2313,3
2314,3
2315,0
2316,2
2317,0
2318,0
2319,2
2320,0
2321,3
2322,0
2323,2
2324,3
2325,1
2326,2
2327,1
2328,2
2329,2
2330,3
2331,1
2332,0
2333,1
2334,0
2335,1
2336,2
2337,0
2338,0
2339,3
2340,3
2341,0
2342,1
2343,1
2344,0
2345,2
2346,0
2347,0
2348,4
2349,0
2350,2
2351,3
2352,1
2353,2
2354,3
2355,0
2356,0
2357,0
2358,2
2359,2
2360,2
2361,2
2362,1
2363,2
2364,1
2365,0
2366,2
2367,3
2368,0
2369,2
2370,0
2371,0
2372,1
2373,1
2374,2
2375,0
2376,2
2377,2
2378,1
2379,1
2380,1
2381,2
2382,0
2383,1
2384,3
2385,3
2386,2
2387,0
2388,1
2389,0
2390,3
2391,2
2392,0
2393,0
2394,3
2395,3
2396,0
2397,1
2398,2
2399,1
2400,2
2401,2
2402,0
2403,0
2404,2
2405,2
2406,0
2407,3
2408,1
2409,1
2410,1
2411,2
2412,2
2413,2
2414,2
2415,0
2416,4
2417,3
2418,0
2419,0
2420,2
2421,2
2422,1
2423,1
2424,0
2425,2
2426,2
2427,1
2428,1
2429,4
2430,2
2431,1
2432,1
2433,2
2434,3
2435,3
2436,2
2437,2
2438,2
2439,2
2440,2
2441,0
2442,0
2443,3
2444,3
2445,0
2446,2
2447,1
2448,4
2449,0
2450,1
2451,1
2452,2
2453,1
2454,2
2455,0
2456,3
2457,0
2458,2
2459,1
2460,2
2461,0
2462,0
2463,2
2464,0
2465,3
2466,3
2467,3
2468,4
2469,4
2470,0
2471,2
2472,2
2473,2
2474,0
2475,4
2476,0
2477,3
2478,1
2479,2
2480,2
2481,0
2482,1
2483,1
2484,2
2485,0
2486,0
2487,1
2488,0
2489,0
2490,0
2491,2
2492,3
2493,0
2494,1
2495,2
2496,0
2497,2
2498,2
2499,2
2500,1
2501,3
2502,2
2503,1
2504,0
2505,1
2506,2
2507,1
2508,2
2509,0
2510,0
2511,2
2512,2
2513,2
2514,4
2515,0
2516,2
2517,2
2518,1
2519,1
2520,2
2521,1
2522,0
2523,1
2524,2
2525,2
2526,0
2527,3
2528,0
2529,0
2530,3
2531,2
2532,2
2533,1
2534,0
2535,3
2536,4
2537,0
2538,1
2539,0
2540,1
2541,3
2542,4
2543,0
2544,2
2545,4
2546,1
2547,0
2548,1
2549,1
2550,0
2551,0
2552,2
2553,2
2554,4
2555,3
2556,2
2557,0
2558,2
2559,1
2560,1
2561,0
2562,4
2563,1
2564,0
2565,3
2566,1
2567,1
2568,2
2569,2
2570,2
2571,2
2572,4
2573,2
2574,2
2575,2
2576,0
2577,2
2578,0
2579,2
2580,0
2581,2
2582,1
2583,3
2584,1
2585,0
2586,2
2587,0
2588,1
2589,0
2590,4
2591,1
2592,2
2593,0
2594,1
2595,4
2596,3
2597,4
2598,2
2599,0
2600,1
2601,0
2602,4
2603,0
2604,0
2605,3
2606,1
2607,0
2608,4
2609,4
2610,4
2611,1
2612,0
2613,2
2614,0
2615,1
2616,3
2617,0
2618,0
2619,0
2620,2
2621,2
2622,4
2623,0
2624,2
2625,0
2626,2
2627,4
2628,4
2629,0
2630,0
2631,2
2632,2
2633,3
2634,2
2635,1
2636,4
2637,1
2638,0
2639,0
2640,0
2641,4
2642,0
2643,3
2644,3
2645,2
2646,4
2647,2
2648,4
2649,4
2650,0
2651,4
2652,1
2653,1
2654,4
2655,1
2656,4
2657,4
2658,4
2659,1
2660,0
2661,2
2662,4
2663,1
2664,3
2665,2
2666,2
2667,0
2668,2
2669,1
2670,0
2671,0
2672,0
2673,0
2674,3
2675,4
2676,4
2677,4
2678,4
2679,0
2680,4
2681,1
2682,4
2683,4
2684,0
2685,2
2686,1
2687,2
2688,3
2689,2
2690,4
2691,4
2692,0
2693,2
2694,0
2695,1
2696,4
2697,4
2698,1
2699,2
2700,4
2701,1
2702,1
2703,0
2704,2
2705,1
2706,1
2707,4
2708,1
2709,4
2710,2
2711,4
2712,4
2713,2
2714,2
2715,1
2716,4
2717,0
2718,0
2719,4
2720,2
2721,4
2722,4
2723,1
2724,4
2725,4
2726,2
2727,2
2728,2
2729,4
2730,4
2731,1
2732,4
2733,4
2734,0
2735,1
2736,0
2737,1
2738,3
2739,2
2740,2
2741,4
2742,2
2743,0
2744,4
2745,4
2746,1
2747,4
2748,4
2749,0
2750,1
2751,2
2752,4
2753,1
2754,1
2755,2
2756,4
2757,4
2758,4
2759,0
2760,2
2761,3
2762,4
2763,1
2764,4
2765,4
2766,4
2767,4
2768,4
2769,0
2770,0
2771,2
2772,2
2773,4
2774,0
2775,4
2776,3
2777,1
2778,4
2779,2
2780,4
2781,3
2782,1
2783,2
2784,2
2785,1
2786,1
2787,2
2788,2
2789,4
2790,1
2791,2
2792,3
2793,1
2794,0
2795,0
2796,2
2797,1
2798,4
2799,1
2800,2
2801,4
2802,0
2803,0
2804,4
2805,1
2806,3
2807,2
2808,0
2809,2
2810,4
2811,1
2812,1
2813,4
2814,0
2815,2
2816,4
2817,4
2818,1
2819,2
2820,2
2821,1
2822,4
2823,2
2824,2
2825,1
2826,1
2827,1
2828,4
2829,1
2830,1
2831,2
2832,2
2833,2
2834,4
2835,4
2836,1
2837,1
2838,0
2839,0
2840,1
2841,2
2842,2
2843,2
2844,2
2845,1
2846,4
2847,4
2848,2
2849,1
2850,4
2851,2
2852,1
2853,4
2854,1
2855,2
2856,1
2857,2
2858,4
2859,1
2860,2
2861,1
2862,1
2863,2
2864,1
2865,2
2866,0
2867,1
2868,2
2869,2
2870,2
2871,1
2872,4
2873,1
2874,0
2875,4
2876,1
2877,1
2878,1
2879,1
2880,1
2881,2
2882,1
2883,0
2884,1
2885,1
2886,2
2887,0
2888,1
2889,1
2890,4
2891,2
2892,1
2893,4
2894,2
2895,4
2896,0
2897,0
2898,1
2899,4
2900,4
2901,1
2902,4
2903,4
2904,1
2905,1
2906,1
2907,4
2908,1
2909,4
2910,1
2911,0
2912,2
2913,1
2914,1
2915,1
2916,4
2917,0
2918,2
2919,2
2920,2
2921,4
2922,0
2923,2
2924,1
2925,4
2926,0
2927,2
2928,1
2929,2
2930,0
2931,2
2932,4
2933,4
2934,2
2935,2
2936,1
2937,4
2938,4
2939,4
2940,2
2941,4
2942,0
2943,1
2944,2
2945,1
2946,2
2947,1
2948,2
2949,4
2950,4
2951,4
2952,1
2953,2
2954,4
2955,0
2956,4
2957,4
2958,4
2959,4
2960,1
2961,0
2962,1
2963,2
2964,4
2965,0
2966,4
2967,1
2968,1
2969,4
2970,2
2971,0
2972,2
2973,4
2974,4
2975,2
2976,4
2977,2
2978,1
2979,2
2980,4
2981,2
2982,2
2983,4
2984,1
2985,1
2986,0
2987,1
2988,4
2989,4
2990,4
2991,2
2992,0
2993,4
2994,4
